# WFCD warframe-items Relics.json — DE projection uniqueName -> relic identity.
# unique_name	tier	relic_name	refinement
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeCBronze	Axi	P6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeCGold	Axi	P6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeCPlatinum	Axi	P6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeCSilver	Axi	P6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeDBronze	Axi	A18	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeDGold	Axi	A18	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeDPlatinum	Axi	A18	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGaussPrimeDSilver	Axi	A18	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeABronze	Axi	G11	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeAGold	Axi	G11	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeAPlatinum	Axi	G11	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeASilver	Axi	G11	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeBBronze	Axi	G12	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeBGold	Axi	G12	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeBPlatinum	Axi	G12	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeBSilver	Axi	G12	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeCBronze	Axi	L6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeCGold	Axi	L6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeCPlatinum	Axi	L6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeCSilver	Axi	L6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeDBronze	Axi	A17	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeDGold	Axi	A17	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeDPlatinum	Axi	A17	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGrendelPrimeDSilver	Axi	A17	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeABronze	Axi	A20	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeAGold	Axi	A20	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeAPlatinum	Axi	A20	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeASilver	Axi	A20	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeBBronze	Axi	T13	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeBGold	Axi	T13	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeBPlatinum	Axi	T13	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionGyrePrimeBSilver	Axi	T13	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHBronze	Axi	V3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHGold	Axi	V3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHPlatinum	Axi	V3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHSilver	Axi	V3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultABronze	Axi	T11	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultAGold	Axi	T11	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultAPlatinum	Axi	T11	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultASilver	Axi	T11	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultBBronze	Axi	S15	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultBGold	Axi	S15	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultBPlatinum	Axi	S15	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowNekrosVaultBSilver	Axi	S15	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeABronze	Axi	K6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeAGold	Axi	K6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeAPlatinum	Axi	K6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeASilver	Axi	K6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeBBronze	Axi	T8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeBGold	Axi	T8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeBPlatinum	Axi	T8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeBSilver	Axi	T8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeCBronze	Axi	S9	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeCGold	Axi	S9	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeCPlatinum	Axi	S9	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeCSilver	Axi	S9	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeDBronze	Axi	P4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeDGold	Axi	P4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeDPlatinum	Axi	P4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeDSilver	Axi	P4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeEBronze	Axi	C7	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeEGold	Axi	C7	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeEPlatinum	Axi	C7	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHarrowPrimeESilver	Axi	C7	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeABronze	Axi	H6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeAGold	Axi	H6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeAPlatinum	Axi	H6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeASilver	Axi	H6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeBBronze	Axi	A16	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeBGold	Axi	A16	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeBPlatinum	Axi	A16	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeBSilver	Axi	A16	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeCBronze	Axi	G10	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeCGold	Axi	G10	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeCPlatinum	Axi	G10	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeCSilver	Axi	G10	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeDBronze	Axi	B6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeDGold	Axi	B6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeDPlatinum	Axi	B6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeDSilver	Axi	B6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeEBronze	Axi	K11	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeEGold	Axi	K11	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeEPlatinum	Axi	K11	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHildrynPrimeESilver	Axi	K11	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeABronze	Axi	N4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeAGold	Axi	N4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeAPlatinum	Axi	N4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeASilver	Axi	N4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeBBronze	Axi	N5	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeBGold	Axi	N5	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeBPlatinum	Axi	N5	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeBSilver	Axi	N5	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeCBronze	Axi	V6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeCGold	Axi	V6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeCPlatinum	Axi	V6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionHydroidPrimeCSilver	Axi	V6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIBronze	Axi	N3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIGold	Axi	N3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIPlatinum	Axi	N3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionISilver	Axi	N3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultABronze	Axi	I3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultAGold	Axi	I3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultAPlatinum	Axi	I3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultASilver	Axi	I3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultBBronze	Axi	K12	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultBGold	Axi	K12	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultBPlatinum	Axi	K12	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosAshVaultBSilver	Axi	K12	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeABronze	Axi	A11	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeAGold	Axi	A11	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeAPlatinum	Axi	A11	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeASilver	Axi	A11	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeBBronze	Axi	C5	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeBGold	Axi	C5	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeBPlatinum	Axi	C5	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeBSilver	Axi	C5	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeCBronze	Axi	B4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeCGold	Axi	B4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeCPlatinum	Axi	B4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeCSilver	Axi	B4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeDBronze	Axi	W1	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeDGold	Axi	W1	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeDPlatinum	Axi	W1	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionInarosPrimeDSilver	Axi	W1	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultABronze	Axi	A15	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultAGold	Axi	A15	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultAPlatinum	Axi	A15	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultASilver	Axi	A15	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultBBronze	Axi	S13	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultBGold	Axi	S13	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultBPlatinum	Axi	S13	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraOberonVaultBSilver	Axi	S13	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeABronze	Axi	A8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeAGold	Axi	A8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeAPlatinum	Axi	A8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeASilver	Axi	A8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeBBronze	Axi	B3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeBGold	Axi	B3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeBPlatinum	Axi	B3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeBSilver	Axi	B3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeCBronze	Axi	D2	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeCGold	Axi	D2	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeCPlatinum	Axi	D2	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeCSilver	Axi	D2	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeDBronze	Axi	P3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeDGold	Axi	P3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeDPlatinum	Axi	P3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeDSilver	Axi	P3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeEBronze	Axi	A9	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeEGold	Axi	A9	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeEPlatinum	Axi	A9	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionIvaraPrimeESilver	Axi	A9	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionJBronze	Axi	T1	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionJGold	Axi	T1	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionJPlatinum	Axi	T1	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionJSilver	Axi	T1	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKBronze	Axi	G1	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKGold	Axi	G1	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKPlatinum	Axi	G1	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKSilver	Axi	G1	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeABronze	Axi	K8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeAGold	Axi	K8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeAPlatinum	Axi	K8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeASilver	Axi	K8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeBBronze	Axi	K9	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeBGold	Axi	K9	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeBPlatinum	Axi	K9	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeBSilver	Axi	K9	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeCBronze	Axi	N8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeCGold	Axi	N8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeCPlatinum	Axi	N8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeCSilver	Axi	N8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeDBronze	Axi	G8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeDGold	Axi	G8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeDPlatinum	Axi	G8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeDSilver	Axi	G8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeEBronze	Axi	K10	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeEGold	Axi	K10	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeEPlatinum	Axi	K10	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeESilver	Axi	K10	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeFBronze	Axi	S12	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeFGold	Axi	S12	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeFPlatinum	Axi	S12	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionKhoraPrimeFSilver	Axi	S12	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeABronze	Axi	P8	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeAGold	Axi	P8	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeAPlatinum	Axi	P8	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeASilver	Axi	P8	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeBBronze	Axi	F3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeBGold	Axi	F3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeBPlatinum	Axi	F3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeBSilver	Axi	F3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeCBronze	Axi	Z2	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeCGold	Axi	Z2	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeCPlatinum	Axi	Z2	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeCSilver	Axi	Z2	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeDBronze	Axi	M6	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeDGold	Axi	M6	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeDPlatinum	Axi	M6	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeDSilver	Axi	M6	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeEBronze	Axi	P9	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeEGold	Axi	P9	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeEPlatinum	Axi	P9	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLavosPrimeESilver	Axi	P9	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeABronze	Axi	K3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeAGold	Axi	K3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeAPlatinum	Axi	K3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeASilver	Axi	K3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeBBronze	Axi	O3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeBGold	Axi	O3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeBPlatinum	Axi	O3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeBSilver	Axi	O3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeCBronze	Axi	L2	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeCGold	Axi	L2	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeCPlatinum	Axi	L2	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeCSilver	Axi	L2	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeDBronze	Axi	A4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeDGold	Axi	A4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeDPlatinum	Axi	A4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLimboPrimeDSilver	Axi	A4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLimboTrinityVaultABronze	Axi	D3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLimboTrinityVaultAGold	Axi	D3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLimboTrinityVaultAPlatinum	Axi	D3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLimboTrinityVaultASilver	Axi	D3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionLokiVoltVaultABronze	Axi	L4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionLokiVoltVaultAGold	Axi	L4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionLokiVoltVaultAPlatinum	Axi	L4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionLokiVoltVaultASilver	Axi	L4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMBronze	Axi	V4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMGold	Axi	V4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMPlatinum	Axi	V4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMSilver	Axi	V4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultABronze	Axi	S4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultAGold	Axi	S4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultAPlatinum	Axi	S4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultASilver	Axi	S4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultBBronze	Axi	A5	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultBGold	Axi	A5	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultBPlatinum	Axi	A5	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMagNovaVaultBSilver	Axi	A5	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaHydroidVaultABronze	Axi	M3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaHydroidVaultAGold	Axi	M3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaHydroidVaultAPlatinum	Axi	M3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaHydroidVaultASilver	Axi	M3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaLimboVaultABronze	Axi	M4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaLimboVaultAGold	Axi	M4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaLimboVaultAPlatinum	Axi	M4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaLimboVaultASilver	Axi	M4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeABronze	Axi	R2	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeAGold	Axi	R2	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeAPlatinum	Axi	R2	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeASilver	Axi	R2	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeBBronze	Axi	H4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeBGold	Axi	H4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeBPlatinum	Axi	H4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeBSilver	Axi	H4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeCBronze	Axi	L3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeCGold	Axi	L3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeCPlatinum	Axi	L3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeCSilver	Axi	L3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeDBronze	Axi	C4	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeDGold	Axi	C4	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeDPlatinum	Axi	C4	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMesaPrimeDSilver	Axi	C4	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeABronze	Axi	V7	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeAGold	Axi	V7	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeAPlatinum	Axi	V7	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeASilver	Axi	V7	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeBBronze	Axi	A3	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeBGold	Axi	A3	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeBPlatinum	Axi	A3	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionMiragePrimeBSilver	Axi	A3	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionNBronze	Axi	V5	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionNGold	Axi	V5	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionNPlatinum	Axi	V5	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionNSilver	Axi	V5	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaOctaviaVaultABronze	Axi	P5	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaOctaviaVaultAGold	Axi	P5	Flawless
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaOctaviaVaultAPlatinum	Axi	P5	Radiant
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaOctaviaVaultASilver	Axi	P5	Exceptional
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaPrimeABronze	Axi	Z1	Intact
/Lotus/Types/Game/Projections/T4VoidProjectionNezhaPrimeAGold	Axi	Z1	Flawless
